"trip_id","start_time","end_time","bikeid","tripduration","from_station_id","from_station_name","to_station_id","to_station_name","usertype","gender","birthyear","ride_length","day_of_week","month","start_hour","end_hour","tripduration_mins","duration_diff","hour","weekday","route_count"
21791929,2019-01-09 17:28:33,2019-01-09 17:36:33,2241,480,43,"Michigan Ave & Washington St",174,"Canal St & Madison St","Customer","Male","1995",8,"Wednesday","Jan","17","17",8,0,17,"Wed",1523
21795080,2019-01-10 08:59:26,2019-01-10 09:10:17,832,651,91,"Clinton St & Washington Blvd",53,"Wells St & Huron St","Customer","Male","1993",10.85,"Thursday","Jan","08","09",10.85,0,8,"Thu",681
21797512,2019-01-10 17:01:21,2019-01-10 17:38:01,3361,2200,94,"Clark St & Armitage Ave",85,"Michigan Ave & Oak St","Customer","unknown","NA",36.6666666666667,"Thursday","Jan","17","17",36.6666666666667,0,17,"Thu",235
21797761,2019-01-10 17:15:49,2019-01-10 17:40:06,6252,1457,229,"Southport Ave & Roscoe St",229,"Southport Ave & Roscoe St","Customer","unknown","NA",24.2833333333333,"Thursday","Jan","17","17",24.2833333333333,0,17,"Thu",185
21797825,2019-01-10 17:19:44,2019-01-10 17:31:36,1895,712,258,"Logan Blvd & Elston Ave",69,"Damen Ave & Pierce Ave","Customer","unknown","NA",11.8666666666667,"Thursday","Jan","17","17",11.8666666666667,0,17,"Thu",62
21798086,2019-01-10 17:36:55,2019-01-10 17:44:00,4806,425,334,"Lake Shore Dr & Belmont Ave",334,"Lake Shore Dr & Belmont Ave","Customer","Female","1999",7.08333333333333,"Thursday","Jan","17","17",7.08333333333333,0,17,"Thu",374
21798285,2019-01-10 17:52:58,2019-01-10 17:59:32,785,394,62,"McCormick Place",120,"Wentworth Ave & Cermak Rd (Temp)","Customer","unknown","NA",6.56666666666667,"Thursday","Jan","17","17",6.56666666666667,0,17,"Thu",156
21801148,2019-01-11 08:42:57,2019-01-11 08:56:58,5342,841,174,"Canal St & Madison St",52,"Michigan Ave & Lake St","Customer","unknown","NA",14.0166666666667,"Friday","Jan","08","08",14.0166666666667,0,8,"Fri",607
21801292,2019-01-11 08:55:26,2019-01-11 09:01:14,6106,348,174,"Canal St & Madison St",43,"Michigan Ave & Washington St","Customer","Male","1995",5.8,"Friday","Jan","08","09",5.8,0,8,"Fri",2328
21801332,2019-01-11 08:58:17,2019-01-11 09:09:32,1843,675,91,"Clinton St & Washington Blvd",53,"Wells St & Huron St","Customer","Male","1993",11.25,"Friday","Jan","08","09",11.25,0,8,"Fri",681
21804692,2019-01-11 17:34:22,2019-01-11 17:43:49,1113,567,53,"Wells St & Huron St",91,"Clinton St & Washington Blvd","Customer","Male","1993",9.45,"Friday","Jan","17","17",9.45,0,17,"Fri",832
21804876,2019-01-11 17:47:24,2019-01-11 17:51:58,1246,274,13,"Wilton Ave & Diversey Pkwy",319,"Greenview Ave & Diversey Pkwy","Customer","unknown","NA",4.56666666666667,"Friday","Jan","17","17",4.56666666666667,0,17,"Fri",672
21804958,2019-01-11 17:55:27,2019-01-11 17:59:02,3094,215,405,"Wentworth Ave & 35th St",278,"Wallace St & 35th St","Customer","unknown","NA",3.58333333333333,"Friday","Jan","17","17",3.58333333333333,0,17,"Fri",155
21811532,2019-01-14 08:42:53,2019-01-14 08:53:04,3946,611,504,"Campbell Ave & Fullerton Ave",158,"Milwaukee Ave & Wabansia Ave","Customer","unknown","NA",10.1833333333333,"Monday","Jan","08","08",10.1833333333333,0,8,"Mon",52
21811703,2019-01-14 08:58:57,2019-01-14 09:04:47,4918,350,654,"Racine Ave & Washington Blvd (*)",91,"Clinton St & Washington Blvd","Customer","Female","1991",5.83333333333333,"Monday","Jan","08","09",5.83333333333333,0,8,"Mon",187
21814552,2019-01-14 17:34:35,2019-01-14 17:40:24,5164,349,43,"Michigan Ave & Washington St",18,"Wacker Dr & Washington St","Customer","Male","1995",5.81666666666667,"Monday","Jan","17","17",5.81666666666667,0,17,"Mon",525
21814592,2019-01-14 17:37:15,2019-01-14 17:49:01,5071,706,199,"Wabash Ave & Grand Ave",77,"Clinton St & Madison St","Customer","unknown","NA",11.7666666666667,"Monday","Jan","17","17",11.7666666666667,0,17,"Mon",441
21814764,2019-01-14 17:48:50,2019-01-14 18:01:59,1824,789,432,"Clark St & Lunt Ave",354,"Sheridan Rd & Greenleaf Ave","Customer","unknown","NA",13.15,"Monday","Jan","17","18",13.15,0,17,"Mon",179
21817500,2019-01-15 08:34:26,2019-01-15 08:44:08,3935,582,29,"Noble St & Milwaukee Ave",77,"Clinton St & Madison St","Customer","unknown","NA",9.7,"Tuesday","Jan","08","08",9.7,0,8,"Tue",363
21817751,2019-01-15 08:53:33,2019-01-15 09:01:38,4032,485,142,"McClurg Ct & Erie St",53,"Wells St & Huron St","Customer","unknown","NA",8.08333333333333,"Tuesday","Jan","08","09",8.08333333333333,0,8,"Tue",316
21820279,2019-01-15 17:12:48,2019-01-15 17:22:24,1976,576,53,"Wells St & Huron St",91,"Clinton St & Washington Blvd","Customer","Male","1993",9.6,"Tuesday","Jan","17","17",9.6,0,17,"Tue",832
21820517,2019-01-15 17:30:39,2019-01-15 17:37:37,5991,418,43,"Michigan Ave & Washington St",174,"Canal St & Madison St","Customer","Male","1995",6.96666666666667,"Tuesday","Jan","17","17",6.96666666666667,0,17,"Tue",1523
21820582,2019-01-15 17:34:39,2019-01-15 20:53:40,4991,11941,565,"Ashland Ave & 66th St",561,"Damen Ave & 59th St","Customer","Male","1999",199.016666666667,"Tuesday","Jan","17","20",199.016666666667,0,17,"Tue",3
21820894,2019-01-15 17:59:46,2019-01-15 18:04:32,5260,286,118,"Sedgwick St & North Ave",143,"Sedgwick St & Webster Ave","Customer","Male","1994",4.76666666666667,"Tuesday","Jan","17","18",4.76666666666667,0,17,"Tue",538
21823574,2019-01-16 08:29:00,2019-01-16 08:35:45,3898,405,174,"Canal St & Madison St",43,"Michigan Ave & Washington St","Customer","Male","1995",6.75,"Wednesday","Jan","08","08",6.75,0,8,"Wed",2328
21823641,2019-01-16 08:33:10,2019-01-16 08:38:24,2667,314,88,"Racine Ave & Randolph St",96,"Desplaines St & Randolph St","Customer","Female","1991",5.23333333333333,"Wednesday","Jan","08","08",5.23333333333333,0,8,"Wed",183
21823648,2019-01-16 08:33:53,2019-01-16 08:39:55,3109,362,426,"Ellis Ave & 60th St",423,"University Ave & 57th St","Customer","Female","1987",6.03333333333333,"Wednesday","Jan","08","08",6.03333333333333,0,8,"Wed",1442
21823929,2019-01-16 08:53:40,2019-01-16 09:17:53,4383,1453,454,"Broadway & Granville Ave",454,"Broadway & Granville Ave","Customer","unknown","NA",24.2166666666667,"Wednesday","Jan","08","09",24.2166666666667,0,8,"Wed",88
21823978,2019-01-16 08:58:02,2019-01-16 09:07:52,2742,590,91,"Clinton St & Washington Blvd",53,"Wells St & Huron St","Customer","Male","1993",9.83333333333333,"Wednesday","Jan","08","09",9.83333333333333,0,8,"Wed",681
21827158,2019-01-16 17:30:00,2019-01-16 17:37:37,6172,457,43,"Michigan Ave & Washington St",174,"Canal St & Madison St","Customer","Male","1995",7.61666666666667,"Wednesday","Jan","17","17",7.61666666666667,0,17,"Wed",1523
21830270,2019-01-17 08:34:17,2019-01-17 08:41:03,5565,406,654,"Racine Ave & Washington Blvd (*)",91,"Clinton St & Washington Blvd","Customer","Female","1991",6.76666666666667,"Thursday","Jan","08","08",6.76666666666667,0,8,"Thu",187
21833547,2019-01-17 17:19:12,2019-01-17 17:26:29,760,437,43,"Michigan Ave & Washington St",174,"Canal St & Madison St","Customer","unknown","NA",7.28333333333333,"Thursday","Jan","17","17",7.28333333333333,0,17,"Thu",1523
21833583,2019-01-17 17:21:23,2019-01-17 17:25:21,5759,238,242,"Damen Ave & Leland Ave",464,"Damen Ave & Foster Ave","Customer","Male","1979",3.96666666666667,"Thursday","Jan","17","17",3.96666666666667,0,17,"Thu",824
21833656,2019-01-17 17:26:20,2019-01-17 17:30:06,3704,226,248,"Woodlawn Ave & 55th St",423,"University Ave & 57th St","Customer","Male","1997",3.76666666666667,"Thursday","Jan","17","17",3.76666666666667,0,17,"Thu",445
21833721,2019-01-17 17:30:54,2019-01-17 17:36:18,3367,324,128,"Damen Ave & Chicago Ave",69,"Damen Ave & Pierce Ave","Customer","Male","1993",5.4,"Thursday","Jan","17","17",5.4,0,17,"Thu",424
21836446,2019-01-18 08:06:00,2019-01-18 08:14:15,4981,495,174,"Canal St & Madison St",43,"Michigan Ave & Washington St","Customer","Male","1981",8.25,"Friday","Jan","08","08",8.25,0,8,"Fri",2328
21836844,2019-01-18 08:33:58,2019-01-18 08:45:14,5411,676,623,"Michigan Ave & 8th St",195,"Columbus Dr & Randolph St","Customer","Female","1992",11.2666666666667,"Friday","Jan","08","08",11.2666666666667,0,8,"Fri",179
21837095,2019-01-18 08:53:42,2019-01-18 09:01:24,3206,462,654,"Racine Ave & Washington Blvd (*)",91,"Clinton St & Washington Blvd","Customer","Female","1991",7.7,"Friday","Jan","08","09",7.7,0,8,"Fri",187
21837144,2019-01-18 08:58:39,2019-01-18 09:09:16,2130,637,91,"Clinton St & Washington Blvd",53,"Wells St & Huron St","Customer","Male","1993",10.6166666666667,"Friday","Jan","08","09",10.6166666666667,0,8,"Fri",681
21839818,2019-01-18 17:01:00,2019-01-18 17:10:29,174,569,53,"Wells St & Huron St",91,"Clinton St & Washington Blvd","Customer","Male","1993",9.48333333333333,"Friday","Jan","17","17",9.48333333333333,0,17,"Fri",832
21839928,2019-01-18 17:09:40,2019-01-18 17:17:13,1381,453,43,"Michigan Ave & Washington St",174,"Canal St & Madison St","Customer","Male","1995",7.55,"Friday","Jan","17","17",7.55,0,17,"Fri",1523
21840232,2019-01-18 17:37:02,2019-01-18 17:44:34,1326,452,43,"Michigan Ave & Washington St",77,"Clinton St & Madison St","Customer","Male","1981",7.53333333333333,"Friday","Jan","17","17",7.53333333333333,0,17,"Fri",1148
21840340,2019-01-18 17:49:27,2019-01-18 17:59:19,2627,592,322,"Kimbark Ave & 53rd St",426,"Ellis Ave & 60th St","Customer","Male","1999",9.86666666666667,"Friday","Jan","17","17",9.86666666666667,0,17,"Fri",417
21847945,2019-01-22 17:36:11,2019-01-22 17:44:43,2418,512,43,"Michigan Ave & Washington St",18,"Wacker Dr & Washington St","Customer","unknown","NA",8.53333333333333,"Tuesday","Jan","17","17",8.53333333333333,0,17,"Tue",525
21848089,2019-01-22 17:59:49,2019-01-22 18:06:14,4494,385,229,"Southport Ave & Roscoe St",318,"Southport Ave & Irving Park Rd","Customer","Female","1995",6.41666666666667,"Tuesday","Jan","17","18",6.41666666666667,0,17,"Tue",476
21849272,2019-01-23 08:08:00,2019-01-23 08:16:58,1815,538,414,"Canal St & Taylor St",68,"Clinton St & Tilden St","Customer","unknown","NA",8.96666666666667,"Wednesday","Jan","08","08",8.96666666666667,0,8,"Wed",185
21849275,2019-01-23 08:08:23,2019-01-23 08:19:07,4261,644,289,"Wells St & Concord Ln",212,"Wells St & Hubbard St","Customer","unknown","NA",10.7333333333333,"Wednesday","Jan","08","08",10.7333333333333,0,8,"Wed",348
21849471,2019-01-23 08:44:27,2019-01-23 08:55:43,3138,676,94,"Clark St & Armitage Ave",156,"Clark St & Wellington Ave","Customer","unknown","NA",11.2666666666667,"Wednesday","Jan","08","08",11.2666666666667,0,8,"Wed",299
21851068,2019-01-23 17:02:33,2019-01-23 17:07:08,1295,275,59,"Wabash Ave & Roosevelt Rd",72,"Wabash Ave & 16th St","Customer","Male","1983",4.58333333333333,"Wednesday","Jan","17","17",4.58333333333333,0,17,"Wed",1684
21851197,2019-01-23 17:14:36,2019-01-23 17:23:02,4845,506,43,"Michigan Ave & Washington St",174,"Canal St & Madison St","Customer","unknown","NA",8.43333333333333,"Wednesday","Jan","17","17",8.43333333333333,0,17,"Wed",1523
21855500,2019-01-24 17:33:54,2019-01-24 17:41:37,297,463,43,"Michigan Ave & Washington St",174,"Canal St & Madison St","Customer","unknown","NA",7.71666666666667,"Thursday","Jan","17","17",7.71666666666667,0,17,"Thu",1523
21862182,2019-01-28 17:16:36,2019-01-28 17:30:53,1867,857,383,"Paulina St & Flournoy St",128,"Damen Ave & Chicago Ave","Customer","unknown","NA",14.2833333333333,"Monday","Jan","17","17",14.2833333333333,0,17,"Mon",134
21864116,2019-01-30 17:23:28,2019-01-30 17:35:01,4699,693,461,"Broadway & Ridge Ave",461,"Broadway & Ridge Ave","Customer","unknown","NA",11.55,"Wednesday","Jan","17","17",11.55,0,17,"Wed",121
21864546,2019-01-31 17:31:36,2019-01-31 17:38:23,6161,407,426,"Ellis Ave & 60th St",248,"Woodlawn Ave & 55th St","Customer","Male","1999",6.78333333333333,"Thursday","Jan","17","17",6.78333333333333,0,17,"Thu",139
21866577,2019-02-01 17:39:44,2019-02-01 17:48:20,990,516,43,"Michigan Ave & Washington St",174,"Canal St & Madison St","Customer","unknown","NA",8.6,"Friday","Feb","17","17",8.6,0,17,"Fri",1523
21866587,2019-02-01 17:41:04,2019-02-01 17:46:23,1726,319,60,"Dayton St & North Ave",113,"Bissell St & Armitage Ave","Customer","unknown","NA",5.31666666666667,"Friday","Feb","17","17",5.31666666666667,0,17,"Fri",171
21873421,2019-02-04 08:05:03,2019-02-04 08:14:28,986,565,237,"MLK Jr Dr & 29th St",42,"Wabash Ave & Cermak Rd","Customer","Male","1994",9.41666666666667,"Monday","Feb","08","08",9.41666666666667,0,8,"Mon",154
21873603,2019-02-04 08:17:37,2019-02-04 08:37:03,1622,1166,76,"Lake Shore Dr & Monroe St",76,"Lake Shore Dr & Monroe St","Customer","unknown","NA",19.4333333333333,"Monday","Feb","08","08",19.4333333333333,0,8,"Mon",502
21873701,2019-02-04 08:23:43,2019-02-04 08:31:13,667,450,596,"Benson Ave & Church St",604,"Sheridan Rd & Noyes St (NU)","Customer","unknown","NA",7.5,"Monday","Feb","08","08",7.5,0,8,"Mon",846
21874153,2019-02-04 08:58:22,2019-02-04 09:04:40,3347,378,174,"Canal St & Madison St",43,"Michigan Ave & Washington St","Customer","unknown","NA",6.3,"Monday","Feb","08","09",6.3,0,8,"Mon",2328
21876851,2019-02-04 17:12:43,2019-02-04 17:18:52,6247,369,77,"Clinton St & Madison St",56,"Desplaines St & Kinzie St","Customer","Male","1993",6.15,"Monday","Feb","17","17",6.15,0,17,"Mon",867
21877063,2019-02-04 17:22:51,2019-02-04 17:32:18,5701,567,210,"Ashland Ave & Division St",130,"Damen Ave & Division St","Customer","unknown","NA",9.45,"Monday","Feb","17","17",9.45,0,17,"Mon",922
21877108,2019-02-04 17:25:19,2019-02-04 17:31:21,316,362,322,"Kimbark Ave & 53rd St",423,"University Ave & 57th St","Customer","Male","1999",6.03333333333333,"Monday","Feb","17","17",6.03333333333333,0,17,"Mon",1336
21883453,2019-02-05 17:07:48,2019-02-05 17:22:58,553,910,84,"Milwaukee Ave & Grand Ave",192,"Canal St & Adams St","Customer","Male","1992",15.1666666666667,"Tuesday","Feb","17","17",15.1666666666667,0,17,"Tue",376
21883471,2019-02-05 17:08:21,2019-02-05 17:23:07,4139,886,84,"Milwaukee Ave & Grand Ave",192,"Canal St & Adams St","Customer","Female","1991",14.7666666666667,"Tuesday","Feb","17","17",14.7666666666667,0,17,"Tue",376
21884040,2019-02-05 17:46:51,2019-02-05 17:52:40,4107,349,43,"Michigan Ave & Washington St",18,"Wacker Dr & Washington St","Customer","Male","1995",5.81666666666667,"Tuesday","Feb","17","17",5.81666666666667,0,17,"Tue",525
21886536,2019-02-06 08:44:26,2019-02-06 08:51:35,408,429,654,"Racine Ave & Washington Blvd (*)",91,"Clinton St & Washington Blvd","Customer","Female","1991",7.15,"Wednesday","Feb","08","08",7.15,0,8,"Wed",187
21889761,2019-02-06 17:14:43,2019-02-06 17:40:43,1268,1560,76,"Lake Shore Dr & Monroe St",35,"Streeter Dr & Grand Ave","Customer","unknown","NA",26,"Wednesday","Feb","17","17",26,0,17,"Wed",524
21889831,2019-02-06 17:18:22,2019-02-06 17:28:39,4729,617,158,"Milwaukee Ave & Wabansia Ave",511,"Albany Ave & Bloomingdale Ave","Customer","unknown","NA",10.2833333333333,"Wednesday","Feb","17","17",10.2833333333333,0,17,"Wed",216
21890119,2019-02-06 17:35:27,2019-02-06 17:41:26,1871,359,43,"Michigan Ave & Washington St",174,"Canal St & Madison St","Customer","Male","1995",5.98333333333333,"Wednesday","Feb","17","17",5.98333333333333,0,17,"Wed",1523
21890245,2019-02-06 17:44:47,2019-02-06 18:15:38,5326,1851,90,"Millennium Park",177,"Theater on the Lake","Customer","Male","1988",30.85,"Wednesday","Feb","17","18",30.85,0,17,"Wed",361
21892352,2019-02-07 08:16:06,2019-02-07 08:30:52,3297,886,511,"Albany Ave & Bloomingdale Ave",58,"Marshfield Ave & Cortland St","Customer","unknown","NA",14.7666666666667,"Thursday","Feb","08","08",14.7666666666667,0,8,"Thu",100
21894955,2019-02-07 17:18:33,2019-02-07 17:28:26,4094,593,84,"Milwaukee Ave & Grand Ave",192,"Canal St & Adams St","Customer","Male","1992",9.88333333333333,"Thursday","Feb","17","17",9.88333333333333,0,17,"Thu",376
21895422,2019-02-07 17:55:42,2019-02-07 18:02:39,4745,417,43,"Michigan Ave & Washington St",174,"Canal St & Madison St","Customer","Male","1995",6.95,"Thursday","Feb","17","18",6.95,0,17,"Thu",1523
21908713,2019-02-11 17:16:46,2019-02-11 17:23:16,6194,390,43,"Michigan Ave & Washington St",174,"Canal St & Madison St","Customer","unknown","NA",6.5,"Monday","Feb","17","17",6.5,0,17,"Mon",1523
21908831,2019-02-11 17:25:00,2019-02-11 17:29:56,3485,296,67,"Sheffield Ave & Fullerton Ave",188,"Greenview Ave & Fullerton Ave","Customer","Male","1993",4.93333333333333,"Monday","Feb","17","17",4.93333333333333,0,17,"Mon",1389
21909136,2019-02-11 17:52:28,2019-02-11 18:01:07,2049,519,74,"Kingsbury St & Erie St",77,"Clinton St & Madison St","Customer","Male","1992",8.65,"Monday","Feb","17","18",8.65,0,17,"Mon",636
21913563,2019-02-13 08:05:49,2019-02-13 08:13:34,6155,465,654,"Racine Ave & Washington Blvd (*)",91,"Clinton St & Washington Blvd","Customer","Female","1991",7.75,"Wednesday","Feb","08","08",7.75,0,8,"Wed",187
21916016,2019-02-13 17:02:57,2019-02-13 17:34:43,6142,1906,226,"Racine Ave & Belmont Ave",117,"Wilton Ave & Belmont Ave","Customer","Male","1988",31.7666666666667,"Wednesday","Feb","17","17",31.7666666666667,0,17,"Wed",368
21916314,2019-02-13 17:28:06,2019-02-13 17:34:04,3111,358,376,"Artesian Ave & Hubbard St",128,"Damen Ave & Chicago Ave","Customer","unknown","NA",5.96666666666667,"Wednesday","Feb","17","17",5.96666666666667,0,17,"Wed",208
21916325,2019-02-13 17:29:04,2019-02-13 17:35:29,5538,385,43,"Michigan Ave & Washington St",174,"Canal St & Madison St","Customer","unknown","NA",6.41666666666667,"Wednesday","Feb","17","17",6.41666666666667,0,17,"Wed",1523
21918811,2019-02-14 08:26:32,2019-02-14 08:35:12,1488,520,601,"Central St Metra",663,"Lincolnwood Dr & Central St","Customer","unknown","NA",8.66666666666667,"Thursday","Feb","08","08",8.66666666666667,0,8,"Thu",494
21919059,2019-02-14 08:45:36,2019-02-14 08:54:47,2243,551,94,"Clark St & Armitage Ave",156,"Clark St & Wellington Ave","Customer","unknown","NA",9.18333333333333,"Thursday","Feb","08","08",9.18333333333333,0,8,"Thu",299
21922296,2019-02-14 17:10:41,2019-02-14 17:24:05,3126,804,81,"Daley Center Plaza",176,"Clark St & Elm St","Customer","Male","1998",13.4,"Thursday","Feb","17","17",13.4,0,17,"Thu",557
21922364,2019-02-14 17:12:49,2019-02-14 17:23:31,2571,642,192,"Canal St & Adams St",48,"Larrabee St & Kingsbury St","Customer","Male","1982",10.7,"Thursday","Feb","17","17",10.7,0,17,"Thu",1675
21922971,2019-02-14 17:46:23,2019-02-14 17:53:30,3083,427,74,"Kingsbury St & Erie St",77,"Clinton St & Madison St","Customer","Male","1992",7.11666666666667,"Thursday","Feb","17","17",7.11666666666667,0,17,"Thu",636
21927735,2019-02-15 17:09:26,2019-02-15 18:03:34,524,3248,76,"Lake Shore Dr & Monroe St",76,"Lake Shore Dr & Monroe St","Customer","unknown","NA",54.1333333333333,"Friday","Feb","17","18",54.1333333333333,0,17,"Fri",502
21928108,2019-02-15 17:47:39,2019-02-15 17:55:41,5345,482,328,"Ellis Ave & 58th St",425,"Harper Ave & 59th St","Customer","unknown","NA",8.03333333333333,"Friday","Feb","17","17",8.03333333333333,0,17,"Fri",516
21928140,2019-02-15 17:51:05,2019-02-15 17:58:12,6135,427,43,"Michigan Ave & Washington St",174,"Canal St & Madison St","Customer","Male","1995",7.11666666666667,"Friday","Feb","17","17",7.11666666666667,0,17,"Fri",1523
21933190,2019-02-18 08:02:04,2019-02-18 08:12:49,4586,645,192,"Canal St & Adams St",43,"Michigan Ave & Washington St","Customer","unknown","NA",10.75,"Monday","Feb","08","08",10.75,0,8,"Mon",3538
21934961,2019-02-18 17:26:56,2019-02-18 17:31:17,3652,261,293,"Broadway & Wilson Ave",326,"Clark St & Leland Ave","Customer","Male","1981",4.35,"Monday","Feb","17","17",4.35,0,17,"Mon",490
21935000,2019-02-18 17:32:18,2019-02-18 18:08:59,5611,2201,97,"Field Museum",97,"Field Museum","Customer","unknown","NA",36.6833333333333,"Monday","Feb","17","18",36.6833333333333,0,17,"Mon",51
21935009,2019-02-18 17:32:49,2019-02-18 18:08:59,3632,2170,97,"Field Museum",97,"Field Museum","Customer","unknown","NA",36.1666666666667,"Monday","Feb","17","18",36.1666666666667,0,17,"Mon",51
21939715,2019-02-19 17:15:27,2019-02-19 17:21:10,5734,343,174,"Canal St & Madison St",43,"Michigan Ave & Washington St","Customer","unknown","NA",5.71666666666667,"Tuesday","Feb","17","17",5.71666666666667,0,17,"Tue",2328
21939732,2019-02-19 17:16:37,2019-02-19 17:24:35,3552,478,87,"Racine Ave & Fullerton Ave",340,"Clark St & Wrightwood Ave","Customer","unknown","NA",7.96666666666667,"Tuesday","Feb","17","17",7.96666666666667,0,17,"Tue",145
21940244,2019-02-19 17:57:33,2019-02-19 18:08:11,667,638,596,"Benson Ave & Church St",597,"Chicago Ave & Washington St","Customer","unknown","NA",10.6333333333333,"Tuesday","Feb","17","18",10.6333333333333,0,17,"Tue",288
21941995,2019-02-20 08:39:37,2019-02-20 08:45:12,1566,335,88,"Racine Ave & Randolph St",96,"Desplaines St & Randolph St","Customer","Female","1991",5.58333333333333,"Wednesday","Feb","08","08",5.58333333333333,0,8,"Wed",183
21943779,2019-02-20 17:04:46,2019-02-20 17:14:35,2876,589,6,"Dusable Harbor",35,"Streeter Dr & Grand Ave","Customer","unknown","NA",9.81666666666667,"Wednesday","Feb","17","17",9.81666666666667,0,17,"Wed",183
21943796,2019-02-20 17:05:55,2019-02-20 17:14:49,4017,534,6,"Dusable Harbor",35,"Streeter Dr & Grand Ave","Customer","unknown","NA",8.9,"Wednesday","Feb","17","17",8.9,0,17,"Wed",183
21943797,2019-02-20 17:06:03,2019-02-20 17:14:35,5493,512,6,"Dusable Harbor",35,"Streeter Dr & Grand Ave","Customer","unknown","NA",8.53333333333333,"Wednesday","Feb","17","17",8.53333333333333,0,17,"Wed",183
21943800,2019-02-20 17:06:14,2019-02-20 17:14:59,1532,525,6,"Dusable Harbor",35,"Streeter Dr & Grand Ave","Customer","unknown","NA",8.75,"Wednesday","Feb","17","17",8.75,0,17,"Wed",183
21943897,2019-02-20 17:14:41,2019-02-20 17:21:53,1566,432,43,"Michigan Ave & Washington St",18,"Wacker Dr & Washington St","Customer","Male","1995",7.2,"Wednesday","Feb","17","17",7.2,0,17,"Wed",525
21944065,2019-02-20 17:29:47,2019-02-20 17:41:05,6240,678,274,"Racine Ave & 15th St",80,"Aberdeen St & Monroe St","Customer","Female","1991",11.3,"Wednesday","Feb","17","17",11.3,0,17,"Wed",39
21946834,2019-02-21 08:44:46,2019-02-21 08:51:31,913,405,654,"Racine Ave & Washington Blvd (*)",91,"Clinton St & Washington Blvd","Customer","Female","1991",6.75,"Thursday","Feb","08","08",6.75,0,8,"Thu",187
21949726,2019-02-21 17:14:24,2019-02-21 17:21:45,1653,441,43,"Michigan Ave & Washington St",174,"Canal St & Madison St","Customer","Male","1995",7.35,"Thursday","Feb","17","17",7.35,0,17,"Thu",1523
21950025,2019-02-21 17:36:31,2019-02-21 17:44:57,5168,506,48,"Larrabee St & Kingsbury St",77,"Clinton St & Madison St","Customer","unknown","NA",8.43333333333333,"Thursday","Feb","17","17",8.43333333333333,0,17,"Thu",624
21952937,2019-02-22 08:45:01,2019-02-22 08:54:46,590,585,177,"Theater on the Lake",268,"Lake Shore Dr & North Blvd","Customer","unknown","NA",9.75,"Friday","Feb","08","08",9.75,0,8,"Fri",339
21953057,2019-02-22 08:55:48,2019-02-22 10:34:01,4451,5893,99,"Lake Shore Dr & Ohio St",35,"Streeter Dr & Grand Ave","Customer","unknown","NA",98.2166666666667,"Friday","Feb","08","10",98.2166666666667,0,8,"Fri",134
21953078,2019-02-22 08:58:32,2019-02-22 09:04:23,5164,351,174,"Canal St & Madison St",43,"Michigan Ave & Washington St","Customer","Male","1995",5.85,"Friday","Feb","08","09",5.85,0,8,"Fri",2328
21955949,2019-02-22 17:02:16,2019-02-22 17:25:43,391,1407,3,"Shedd Aquarium",35,"Streeter Dr & Grand Ave","Customer","unknown","NA",23.45,"Friday","Feb","17","17",23.45,0,17,"Fri",130
21955951,2019-02-22 17:02:18,2019-02-22 17:25:43,48,1405,3,"Shedd Aquarium",35,"Streeter Dr & Grand Ave","Customer","unknown","NA",23.4166666666667,"Friday","Feb","17","17",23.4166666666667,0,17,"Fri",130
21956045,2019-02-22 17:07:40,2019-02-22 17:16:10,6167,510,406,"Lake Park Ave & 35th St",406,"Lake Park Ave & 35th St","Customer","unknown","NA",8.5,"Friday","Feb","17","17",8.5,0,17,"Fri",77
21956190,2019-02-22 17:16:44,2019-02-22 17:48:57,2699,1933,90,"Millennium Park",177,"Theater on the Lake","Customer","unknown","NA",32.2166666666667,"Friday","Feb","17","17",32.2166666666667,0,17,"Fri",361
21956194,2019-02-22 17:16:53,2019-02-22 17:48:49,2746,1916,90,"Millennium Park",177,"Theater on the Lake","Customer","unknown","NA",31.9333333333333,"Friday","Feb","17","17",31.9333333333333,0,17,"Fri",361
21956253,2019-02-22 17:20:58,2019-02-22 17:28:14,5277,436,487,"California Ave & Byron St",481,"California Ave & Montrose Ave","Customer","unknown","NA",7.26666666666667,"Friday","Feb","17","17",7.26666666666667,0,17,"Fri",23
21956319,2019-02-22 17:26:17,2019-02-22 17:29:28,1909,191,423,"University Ave & 57th St",426,"Ellis Ave & 60th St","Customer","unknown","NA",3.18333333333333,"Friday","Feb","17","17",3.18333333333333,0,17,"Fri",1302
21962287,2019-02-25 08:45:20,2019-02-25 08:54:12,6346,532,284,"Michigan Ave & Jackson Blvd",287,"Franklin St & Monroe St","Customer","unknown","NA",8.86666666666667,"Monday","Feb","08","08",8.86666666666667,0,8,"Mon",617
21962371,2019-02-25 08:54:48,2019-02-25 09:00:01,1144,313,88,"Racine Ave & Randolph St",96,"Desplaines St & Randolph St","Customer","Female","1991",5.21666666666667,"Monday","Feb","08","09",5.21666666666667,0,8,"Mon",183
21964791,2019-02-25 17:27:47,2019-02-25 17:32:22,5720,275,210,"Ashland Ave & Division St",130,"Damen Ave & Division St","Customer","unknown","NA",4.58333333333333,"Monday","Feb","17","17",4.58333333333333,0,17,"Mon",922
